VU37VZ/maxbin 115
VU37VZ/dastool/bins_DASTool_bins 0
VULOFQ/metabat 0
VULOFQ/vamb/bins 237
VULOFQ/maxbin 135
VULOFQ/dastool/bins_DASTool_bins 0
V1B2IT/metabat 0
V1B2IT/vamb/bins 240
V1B2IT/maxbin 91
V1B2IT/dastool/bins_DASTool_bins 0
VPOVJ1/metabat 0
VPOVJ1/vamb/bins 252
VPOVJ1/maxbin 127
VPOVJ1/dastool/bins_DASTool_bins 0
V528AK/metabat 54
V528AK/vamb/bins 39
V528AK/maxbin 52
V528AK/dastool/bins_DASTool_bins 0
VRNJQU/metabat 0
VRNJQU/vamb/bins 203
VRNJQU/maxbin 98
VRNJQU/dastool/bins_DASTool_bins 0
VX6G26/metabat 0
VX6G26/vamb/bins 222
VX6G26/maxbin 127
VP5W8F/metabat 0
VP5W8F/vamb/bins 206
VP5W8F/maxbin 105
VP5W8F/dastool/bins_DASTool_bins 0
VEBQBC/metabat 0
VEBQBC/vamb/bins 100
VEBQBC/maxbin 87
VEBQBC/dastool/bins_DASTool_bins 0
V4OKLR/metabat 133
V4OKLR/vamb/bins 228
V4OKLR/maxbin 146
V55KOT/metabat 164
V55KOT/vamb/bins 314
V55KOT/maxbin 178
VRPSK0/metabat 0
VRPSK0/vamb/bins 173
VRPSK0/maxbin 100
VRPSK0/dastool/bins_DASTool_bins 0
VSLJJR/metabat 0
VSLJJR/vamb/bins 74
VSLJJR/maxbin 55
VSLJJR/dastool/bins_DASTool_bins 0
VLMK5J/metabat 0
VLMK5J/vamb/bins 236
VLMK5J/maxbin 114
VLMK5J/dastool/bins_DASTool_bins 0
V9V2LZ/metabat 0
V9V2LZ/vamb/bins 287
V9V2LZ/maxbin 147
V9V2LZ/dastool/bins_DASTool_bins 0
VR9PJF/metabat 0
VR9PJF/vamb/bins 295
VR9PJF/maxbin 180
VR9PJF/dastool/bins_DASTool_bins 0
VSLWCM/metabat 0
VSLWCM/vamb/bins 137
VSLWCM/maxbin 52
VSLWCM/dastool/bins_DASTool_bins 0
V46GGV/metabat 0
V46GGV/vamb/bins 155
V46GGV/maxbin 98
